,Plot,perc.canopy.open,log.light,sla,mean.thick,ssl,lar1,lmf,smf,rmf,sp,Indiv,rgr.h,lma,new.rgr.h,Comp.1,Comp.2,Comp.3,log.mean.thick,log.ssl,log.lar1,log.lmf,log.smf,log.rmf,log.lma,scale.log.lma,log.rgr
921,1804,1.62,-0.825755056,289.6111111,0.101333333,44.08450704,82.31052632,0.284210526,0.373684211,0.342105263,PARACH,plant.921,0.149531734,0.003452906,1.149531734,1.289538642,2.193990532,2.33398971,-1.433265057,0.174387893,0.147369501,-0.141139428,0.267496046,0.474123528,-5.668539027,-0.499711392,-0.197216895
922,1805,4.84,1.44386452,254.3666667,0.118666667,23.046875,99.17080169,0.389873418,0.379746835,0.230379747,PSEUIN,plant.922,0.265703166,0.003931333,1.265703166,-3.377773898,-1.48220325,-0.910931574,-0.906915162,-0.596029913,0.517478611,0.526222382,0.316667178,-0.647340706,-5.538776796,-0.039994666,0.788929842
923,1805,4.84,1.44386452,185.8666667,0.179333333,23.02702703,106.024059,0.570430733,0.268917346,0.160651921,SYZYOB,plant.923,0.251314428,0.005380201,1.251314428,-3.377773898,-1.48220325,-0.910931574,0.469527767,-0.597053336,0.650198193,1.329677369,-0.737718767,-1.669814854,-5.225029571,1.071535887,0.671816196
924,1805,4.84,1.44386452,201.6583333,0.174,82.66666667,87.99636364,0.436363636,0.272727273,0.290909091,WALSYU,plant.924,0.241162057,0.004958883,1.241162057,-3.377773898,-1.48220325,-0.910931574,0.368889967,0.921202791,0.280037607,0.764056026,-0.694736126,0.014328912,-5.306574846,0.782640848,0.588370272
925,1805,4.84,1.44386452,246.7277778,0.106,52.70833333,112.4329114,0.455696203,0.316455696,0.227848101,PSEUIN,plant.925,0.300104592,0.00405305,1.300104592,-3.377773898,-1.48220325,-0.910931574,-1.283184271,0.386616456,0.766766875,0.855577069,-0.240379693,-0.678681952,-5.508285615,0.06802805,1.063620996
926,1805,4.84,1.44386452,256.8333333,0.128,21.78294574,74.93640898,0.291770574,0.376558603,0.331670823,PSEUIN,plant.926,0.336472237,0.003893576,1.336472237,-3.377773898,-1.48220325,-0.910931574,-0.654539344,-0.663028374,-0.039049169,-0.085715324,0.290907586,0.386266074,-5.548427366,-0.074184195,1.346218688
927,1805,4.84,1.44386452,218.7209302,0.143666667,16.30769231,90.60693642,0.414258189,0.375722543,0.210019268,WALSYU,plant.927,0.068992871,0.004572036,1.068992871,-3.377773898,-1.48220325,-0.910931574,-0.2696495,-1.006901453,0.338103371,0.654302624,0.28411647,-0.909787758,-5.387796626,0.494891277,-0.941260617
928,1805,4.84,1.44386452,170.3208333,0.1435,28.94736842,60.11323529,0.352941176,0.279411765,0.367647059,WALSYU,plant.928,0.223143551,0.005871272,1.223143551,-3.377773898,-1.48220325,-0.910931574,-0.273518776,-0.325259094,-0.476817015,0.316115195,-0.620754327,0.678354938,-5.137683913,1.38098017,0.438574943
929,1805,4.84,1.44386452,272.9857143,0.149333333,13.93129771,45.40752475,0.166336634,0.518811881,0.314851485,PARACH,plant.929,0.105360516,0.003663195,1.105360516,-3.377773898,-1.48220325,-0.910931574,-0.140697462,-1.193987622,-1.034036858,-1.272107559,1.270032129,0.238656771,-5.609419465,-0.29026519,-0.598578161
930,1805,4.84,1.44386452,167.0711538,0.147333333,15.67073171,74.12713311,0.443686007,0.279863481,0.276450512,WALSYU,plant.930,0,0.005985474,1,-3.377773898,-1.48220325,-0.910931574,-0.185642514,-1.054228228,-0.060615303,0.799188765,-0.615818912,-0.130265525,-5.118419792,1.449228683,-1.624656867
931,1805,4.84,1.44386452,173.1574468,0.285,10.20289855,61.19097744,0.353383459,0.393125671,0.25349087,AMOODU,plant.931,0.114410351,0.005775091,1.114410351,-3.377773898,-1.48220325,-0.910931574,2.013689703,-1.56396462,-0.441523631,0.318759146,0.422455462,-0.376188764,-5.154201278,1.322463392,-0.515056094
932,1806,2.84,0.338363338,331.3,0.1355,67.8125,19.85318352,0.059925094,0.898876404,0.041198502,WALSYU,plant.932,0.139761942,0.003018412,1.139761942,1.39009002,1.187390175,2.716956957,-0.464732432,0.685924171,-2.677208687,-3.427460576,2.949237268,-5.529632792,-5.803024309,-0.976160466,-0.284645342
933,1806,2.84,0.338363338,273.1666667,0.114,57.85714286,123.3655914,0.451612903,0.301075269,0.247311828,PSEUIN,plant.933,0.251314428,0.003660769,1.251314428,1.39009002,1.187390175,2.716956957,-1.040650121,0.497328651,0.951073084,0.836574323,-0.392603715,-0.44618374,-5.61008211,-0.292612207,0.671816196
934,1806,2.84,0.338363338,279.9166667,0.111666667,40.15625,128.697318,0.459770115,0.379310345,0.16091954,PSEUIN,plant.934,0.223143551,0.003572492,1.223143551,1.39009002,1.187390175,2.716956957,-1.109584972,0.063524883,1.03510932,0.874367189,0.313153325,-1.665093899,-5.63449194,-0.379090391,0.438574943
935,1806,2.84,0.338363338,265.4666667,0.127666667,21.76470588,51.88273616,0.195439739,0.498371336,0.306188925,PARACH,plant.935,0.087011377,0.003766951,1.087011377,1.39009002,1.187390175,2.716956957,-0.663231319,-0.664023437,-0.769266135,-0.931702495,1.147221637,0.15952609,-5.581489284,-0.191315219,-0.770044125
936,1806,2.84,0.338363338,252.5173077,0.132,26.96629213,80.85529557,0.320197044,0.438423645,0.24137931,PARACH,plant.936,0.139761942,0.003960125,1.139761942,1.39009002,1.187390175,2.716956957,-0.551965893,-0.409468199,0.111940649,0.110559483,0.755655174,-0.515051551,-5.531479792,-0.014143027,-0.284645342
937,1806,2.84,0.338363338,343.2571429,0.130333333,45.94202899,50.05833333,0.145833333,0.479166667,0.375,DICHGE,plant.937,0.074107972,0.002913268,1.074107972,1.39009002,1.187390175,2.716956957,-0.594321924,0.223413051,-0.840364696,-1.549833055,1.027157647,0.734522186,-5.838479854,-1.101770358,-0.892364007
938,1806,2.84,0.338363338,213.5916667,0.144333333,56.92307692,77.66969697,0.363636364,0.295454545,0.340909091,WALSYU,plant.938,0.127833372,0.004681831,1.127833372,1.39009002,1.187390175,2.716956957,-0.2542172,0.477994994,0.032105404,0.379140492,-0.450181728,0.464188832,-5.364066093,0.578963253,-0.392414169
939,1806,2.84,0.338363338,146.5041096,0.152666667,5.626134301,79.38875928,0.541887593,0.292152704,0.165959703,KNEMFU,plant.939,0.14518201,0.006825747,1.14518201,1.39009002,1.187390175,2.716956957,-0.067110041,-2.271035289,0.075585503,1.221303288,-0.484518329,-1.577619292,-4.98705348,1.914627615,-0.236049813
940,1806,2.84,0.338363338,286.6,0.1045,91.17647059,112.1478261,0.391304348,0.369565217,0.239130435,PSEUIN,plant.940,0,0.003489184,1,1.39009002,1.187390175,2.716956957,-1.330691595,1.037589448,0.761724381,0.533956778,0.23363154,-0.541601068,-5.658087515,-0.462683531,-1.624656867
941,1806,2.84,0.338363338,244.7222222,0.118,45.55555556,126.7625899,0.517985612,0.330935252,0.151079137,PSEUIN,plant.941,0.15415068,0.004086266,1.15415068,1.39009002,1.187390175,2.716956957,-0.925694794,0.213378302,1.005024434,1.126065118,-0.103687166,-1.844069793,-5.50012378,0.09694373,-0.156140987
942,1806,2.84,0.338363338,271.12,0.106,37.31343284,101.0385093,0.372670807,0.416149068,0.211180124,PSEUIN,plant.942,0.262364264,0.003688404,1.262364264,1.39009002,1.187390175,2.716956957,-1.283184271,-0.023693122,0.554536451,0.430951443,0.596345356,-0.894153328,-5.602561527,-0.265968502,0.761872721
943,1806,2.84,0.338363338,286.8136364,0.1195,41.625,68.58586957,0.239130435,0.579710145,0.18115942,PARACH,plant.943,0.125163143,0.003486585,1.125163143,1.39009002,1.187390175,2.716956957,-0.883588456,0.106196075,-0.214929733,-0.505754897,1.60913022,-1.329062802,-5.658832654,-0.465323421,-0.416694495
944,1806,2.84,0.338363338,200.8692308,0.11,100,100.4346154,0.5,0.307692308,0.192307692,PARACH,plant.944,0.057158414,0.004978363,1.057158414,1.39009002,1.187390175,2.716956957,-1.159711854,1.14731569,0.542629853,1.051456981,-0.326181554,-1.159677946,-5.302654103,0.796530617,-1.055292153
945,1806,2.84,0.338363338,170.3733333,0.219,15.52238806,74.43495146,0.436893204,0.485436893,0.077669903,MEMECY,plant.945,0.161268148,0.005869463,1.161268148,1.39009002,1.187390175,2.716956957,1.135620787,-1.065526378,-0.052384731,0.7666166,1.066879012,-3.7311977,-5.137992107,1.379888441,-0.093166643
946,1806,2.84,0.338363338,122.9574468,0.273666667,16.42553191,80.18434093,0.652130823,0.232903865,0.114965312,SYZYLA,plant.946,0.150282203,0.008132895,1.150282203,1.39009002,1.187390175,2.716956957,1.878426853,-0.998348851,0.095390353,1.612267486,-1.177004455,-2.618885925,-4.811838335,2.53537266,-0.190531819
947,1806,2.84,0.338363338,339.65625,0.126333333,30.98039216,143.9602649,0.42384106,0.337748344,0.238410596,SAPRTE,plant.947,0.194156014,0.002944153,1.194156014,1.39009002,1.187390175,2.716956957,-0.698227712,-0.244633108,1.257705624,0.702583655,-0.041425272,-0.550152037,-5.827934077,-1.064409507,0.192895976
948,1806,2.84,0.338363338,156.8,0.162666667,120.8333333,60.97777778,0.388888889,0.333333333,0.277777778,DIOSXI,plant.948,0.057158414,0.006377551,1.057158414,1.39009002,1.187390175,2.716956957,0.144379953,1.372108014,-0.448455809,0.520884349,-0.081627155,-0.1166805,-5.054971108,1.674011884,-1.055292153
949,1807,2.65,0.194772552,167.0269231,0.129,10.85616438,70.69511628,0.423255814,0.339534884,0.237209302,KNEMFU,plant.949,0.3254224,0.005987059,1.3254224,0.726379268,-0.320295198,0.940615821,-0.628598558,-1.490244809,-0.154769205,0.699666478,-0.025306679,-0.564479872,-5.118155016,1.450166709,1.261176618
950,1807,2.65,0.194772552,209.2182796,0.200333333,6.894736842,52.05270198,0.248796148,0.457463884,0.293739968,AMOODU,plant.950,0.072320662,0.004779697,1.072320662,0.726379268,-0.320295198,0.940615821,0.838653534,-2.029501597,-0.762770207,-0.42209956,0.885542872,0.041796434,-5.343378107,0.65225543,-0.909422861
951,1807,2.65,0.194772552,129.4566667,0.2735,53.18181818,42.21413043,0.326086957,0.331521739,0.342391304,SYZYLA,plant.951,0.628608659,0.007724593,1.628608659,0.726379268,-0.320295198,0.940615821,1.876396161,0.397239461,-1.17887281,0.149041242,-0.098277325,0.476494069,-4.863346205,2.352892905,3.371226478
952,1807,2.65,0.194772552,310.2583333,0.156333333,32,54.75147059,0.176470588,0.514705882,0.308823529,KNEMFU,plant.952,0.223143551,0.003223121,1.223143551,0.726379268,-0.320295198,0.940615821,0.01200286,-0.206168643,-0.662375048,-1.147250546,1.245755583,0.183827106,-5.737405284,-0.743687192,0.438574943
953,1807,2.65,0.194772552,297.6272727,0.133666667,61.21212121,98.217,0.33,0.33,0.34,POMETO,plant.953,0.167054085,0.003359907,1.167054085,0.726379268,-0.320295198,0.940615821,-0.510141319,0.564286111,0.498283791,0.174224724,-0.112333933,0.45661512,-5.695841941,-0.59643898,-0.042257261
954,1807,2.65,0.194772552,233.2842105,0.253,25.09433962,76.75151515,0.329004329,0.458874459,0.212121212,AMOODU,plant.954,0.117783036,0.004286617,1.117783036,0.726379268,-0.320295198,0.940615821,1.616685872,-0.494928932,0.008485956,0.167845243,0.894949292,-0.881541685,-5.452257498,0.266522301,-0.484102533
955,1807,2.65,0.194772552,247.7222222,0.156666667,15.85714286,123.0408389,0.496688742,0.262492474,0.240818784,MILISI,plant.955,0.033901552,0.00403678,1.033901552,0.726379268,-0.320295198,0.940615821,0.019102716,-1.040181466,0.945837759,1.037429087,-0.811600961,-0.521645731,-5.512308047,0.053777872,-1.283152552
956,1807,2.65,0.194772552,246.9296296,0.143333333,11.492891,82.7144897,0.33497191,0.394662921,0.270365169,MILISI,plant.956,0.103184236,0.004049737,1.103184236,0.726379268,-0.320295198,0.940615821,-0.277392548,-1.422542213,0.157093299,0.205795516,0.434379383,-0.193397936,-5.509103396,0.065130983,-0.618765312
957,1808,2.4,-0.010710317,128.9272727,0.255666667,22.5984252,60.7366167,0.471092077,0.271948608,0.256959315,SYZYLA,plant.957,0.175890666,0.007756311,1.175890666,-0.647788492,0.632064951,0.489024258,1.651636384,-0.619371248,-0.456326425,0.925726021,-0.703471802,-0.337642839,-4.859248468,2.367410065,0.035009123
958,1808,2.4,-0.010710317,402.5,0.1505,78.91891892,69,0.171428571,0.528571429,0.3,POMETO,plant.958,0.09531018,0.002484472,1.09531018,-0.647788492,0.632064951,0.489024258,-0.114756669,0.866091628,-0.202973138,-1.208448761,1.326972506,0.101608211,-5.997695097,-1.665831794,-0.692139162
959,1808,2.4,-0.010710317,200.245,0.257,15.24752475,85.08994334,0.424929178,0.28611898,0.288951841,AMOODU,plant.959,0.054067221,0.004993882,1.054067221,-0.647788492,0.632064951,0.489024258,1.668975165,-1.086748852,0.213329378,0.707996723,-0.548279016,-0.004818692,-5.299541617,0.807557245,-1.085287791
960,1808,2.4,-0.010710317,211.54,0.271,76.53846154,80.12878788,0.378787879,0.393939394,0.166666667,GARCCO,plant.960,0.223143551,0.004727238,1.223143551,-0.647788492,0.632064951,0.489024258,1.845786449,0.829710433,0.094013835,0.465323498,0.428773029,-1.565562504,-5.354414106,0.613157347,0.438574943
961,1808,2.4,-0.010710317,278.025,0.127,42.2972973,109.837037,0.395061728,0.456790123,0.148148148,PARACH,plant.961,0.125163143,0.003596799,1.125163143,-0.647788492,0.632064951,0.489024258,-0.680683588,0.125228199,0.720372476,0.554132128,0.881039656,-1.899636829,-5.627711038,-0.355067328,-0.416694495
962,1808,2.4,-0.010710317,297.6708333,0.125,96.09756098,111.4089669,0.374269006,0.292397661,0.333333333,PARACH,plant.962,0.048790164,0.003359415,1.048790164,-0.647788492,0.632064951,0.489024258,-0.7335954,1.100031579,0.748595785,0.439985927,-0.48195767,0.400447867,-5.69598829,-0.596957793,-1.136697979
963,1808,2.4,-0.010710317,122.05,0.3115,15.96774194,35.58309038,0.29154519,0.361516035,0.346938776,SYZYLA,plant.963,0.127833372,0.008193363,1.127833372,-0.647788492,0.632064951,0.489024258,2.310060523,-1.031925263,-1.518275667,-0.087346785,0.166351326,0.513917142,-4.804430797,2.561615601,-0.392414169
964,1808,2.4,-0.010710317,279.49,0.14,40.71428571,73.55,0.263157895,0.368421053,0.368421053,PARACH,plant.964,0.105360516,0.003577946,1.105360516,-0.647788492,0.632064951,0.489024258,-0.355828492,0.079918414,-0.076139453,-0.303618842,0.224157743,0.684319933,-5.632966514,-0.373685909,-0.598578161
965,1808,2.4,-0.010710317,195.7222222,0.162,48.39285714,32.82298137,0.167701863,0.347826087,0.48447205,PARACH,plant.965,0.113328685,0.005109282,1.113328685,-0.647788492,0.632064951,0.489024258,0.130690505,0.28514816,-1.678640936,-1.254850419,0.048405197,1.461007927,-5.27669642,0.88849271,-0.525003165
966,1808,2.4,-0.010710317,258.8527778,0.117333333,22.94797688,93.25873749,0.360277136,0.45034642,0.189376443,PARACH,plant.966,0.077961541,0.0038632,1.077961541,-0.647788492,0.632064951,0.489024258,-0.944580826,-0.601138178,0.395397917,0.359546933,0.837633245,-1.203243926,-5.556259475,-0.101931648,-0.855680265
967,1808,2.4,-0.010710317,250.61875,0.1205,26.29411765,82.58375286,0.329519451,0.423340961,0.247139588,PARACH,plant.967,0.117783036,0.003990124,1.117783036,-0.647788492,0.632064951,0.489024258,-0.855810177,-0.439452541,0.153951541,0.171148149,0.648695998,-0.448159803,-5.52393286,0.012593173,-0.484102533
968,1808,2.4,-0.010710317,267.64,0.095,78.8,87.75081967,0.327868852,0.409836066,0.262295082,PSEUIN,plant.968,0.287682072,0.003736362,1.287682072,-0.647788492,0.632064951,0.489024258,-1.648396083,0.864300357,0.274487721,0.16054639,0.549641163,-0.279349048,-5.589642794,-0.220201138,0.965276313
969,1809,2.56,0.123121954,206.9166667,0.1435,127.5,107.9565217,0.52173913,0.260869565,0.217391304,WALSYU,plant.969,0.348306694,0.004832863,1.348306694,0.302275931,1.365162391,-0.673307185,-0.273518776,1.435900869,0.686073155,1.141308433,-0.830549558,-0.81193443,-5.332316136,0.691445038,1.436523093
970,1809,2.56,0.123121954,161.2521739,0.173666667,8.205128205,16.82540506,0.104342191,0.328580687,0.567077122,CINNBE,plant.970,0.123613956,0.006201467,1.123613956,0.302275931,1.365162391,-0.673307185,0.362498075,-1.822813385,-3.005866352,-2.256635606,-0.125502956,1.907550848,-5.082969437,1.574820695,-0.43080764
971,1809,2.56,0.123121954,154.8105263,0.199666667,6.071428571,50.77945619,0.328010358,0.312473025,0.359516616,DIOSHA,plant.971,0,0.006459509,1,0.302275931,1.365162391,-0.673307185,0.827542287,-2.180554667,-0.811956986,0.161457369,-0.279075376,0.614925557,-5.042201958,1.719249869,-1.624656867
972,1809,2.56,0.123121954,294.8625,0.104,33.84615385,82.2872093,0.279069767,0.377906977,0.343023256,PARACH,plant.972,0.36772478,0.003391411,1.36772478,0.302275931,1.365162391,-0.673307185,-1.346679031,-0.13954241,0.146806781,-0.179675919,0.301828403,0.481724304,-5.686509146,-0.563375249,1.582991966
973,1809,2.56,0.123121954,313.3090909,0.123,45.65217391,75.74505495,0.241758242,0.252747253,0.505494505,PARACH,plant.973,0.044451763,0.003191736,1.044451763,0.302275931,1.365162391,-0.673307185,-0.787360664,0.215894947,-0.017731208,-0.482681547,-0.927190322,1.581488922,-5.747190214,-0.778353707,-1.179157707
974,1809,2.56,0.123121954,168.071875,0.132,10.09259259,68.07974684,0.405063291,0.303797468,0.291139241,KNEMFU,plant.974,0.044451763,0.005949835,1.044451763,0.302275931,1.365162391,-0.673307185,-0.551965893,-1.576876742,-0.229640708,0.606914641,-0.365103094,0.016571979,-5.124391715,1.428071166,-1.179157707
975,1809,2.56,0.123121954,149.7714286,0.313666667,9.143968872,39.13157076,0.261275272,0.399688958,0.33903577,CAPPFO,plant.975,0.223143551,0.006676841,1.223143551,0.302275931,1.365162391,-0.673307185,2.333165852,-1.694126754,-1.329473784,-0.318776514,0.473042981,0.448559877,-5.009110323,1.836485645,0.438574943
976,1810,2.88,0.367366334,237.5625,0.1355,90.90909091,86.38636364,0.363636364,0.5,0.136363636,PARACH,plant.976,0.211309094,0.004209419,1.211309094,-1.005334738,0.578009522,2.665056401,-0.464732432,1.03410088,0.243361973,0.379140492,1.157189992,-2.134735531,-5.470430747,0.202139002,0.338984711
977,1810,2.88,0.367366334,306.3388889,0.144,35.15151515,101.9032854,0.332648871,0.36550308,0.301848049,MYCEGR,plant.977,0.021053409,0.003264359,1.021053409,-1.005334738,0.578009522,2.665056401,-0.261924419,-0.094591128,0.571463362,0.19110335,0.199862788,0.119027014,-5.724691969,-0.69864713,-1.41124102
978,1810,2.88,0.367366334,197.1555556,0.209666667,69.09090909,69.58431373,0.352941176,0.323529412,0.323529412,PITTKE,plant.978,0.207639365,0.005072137,1.207639365,-1.005334738,0.578009522,2.665056401,0.990443143,0.70810931,-0.186224578,0.316115195,-0.172836878,0.315774318,-5.283993039,0.862642412,0.307905211
979,1810,2.88,0.367366334,171.0589744,0.15,17.96052632,74.43570432,0.435146444,0.317991632,0.246861925,WALSYU,plant.979,0.109199292,0.005845937,1.109199292,-1.005334738,0.578009522,2.665056401,-0.125849439,-0.892226447,-0.052364642,0.758158847,-0.225586493,-0.451348256,-5.142008377,1.36565981,-0.563066409
980,1810,2.88,0.367366334,275.25,0.141,79.42857143,95.73913043,0.347826087,0.507246377,0.144927536,POMETO,plant.980,0.143100844,0.003633061,1.143100844,-1.005334738,0.578009522,2.665056401,-0.332103309,0.873738053,0.44753316,0.285294352,1.201151889,-1.961976778,-5.617679776,-0.319528993,-0.254681983
981,1810,2.88,0.367366334,214.4333333,0.155,103.5714286,111.3403846,0.519230769,0.269230769,0.211538462,WALSYU,plant.981,0.117783036,0.004663454,1.117783036,-1.005334738,0.578009522,2.665056401,-0.016548691,1.18899914,0.747372751,1.131134002,-0.734159892,-0.88934458,-5.36799889,0.565029947,-0.484102533
982,1810,2.88,0.367366334,190.125,0.249,29.85915493,12.675,0.066666667,0.591666667,0.341666667,GARCCO,plant.982,0.139761942,0.005259698,1.139761942,-1.005334738,0.578009522,2.665056401,1.563563247,-0.288421063,-3.568461119,-3.202387119,1.671504715,0.470484849,-5.247681751,0.99128488,-0.284645342
983,1810,2.88,0.367366334,326.25,0.132,36.79104478,71.61585366,0.219512195,0.544715447,0.235772358,PARACH,plant.983,0.125163143,0.003065134,1.125163143,-1.005334738,0.578009522,2.665056401,-0.551965893,-0.04044062,-0.129068423,-0.68647569,1.418892987,-0.581713917,-5.787663959,-0.921742195,-0.416694495
984,1811,0.73,-2.478762266,274.31,0.133,18.48360656,103.5981938,0.377668309,0.42364532,0.198686371,PARACH,plant.984,0.105360516,0.003645511,1.105360516,-2.627256683,-2.299128875,-1.419845195,-0.526808233,-0.858125655,0.604226388,0.459074287,0.650891802,-1.067125168,-5.614258854,-0.307409201,-0.598578161
985,1811,0.73,-2.478762266,332.1,0.112,56.94444444,110.7,0.333333333,0.333333333,0.333333333,PSEUIN,plant.985,0.200670695,0.003011141,1.200670695,-2.627256683,-2.299128875,-1.419845195,-1.099649434,0.478440802,0.735916223,0.195442896,-0.081627155,0.400447867,-5.805436128,-0.984704851,0.248625643
986,1811,0.73,-2.478762266,682.5,0.131,145,30.55970149,0.044776119,0.850746269,0.104477612,PSEUIN,plant.986,0.117783036,0.001465201,1.117783036,-2.627256683,-2.299128875,-1.419845195,-0.577314867,1.588679847,-1.820545126,-4.042704576,2.781099228,-2.890204796,-6.525762527,-3.536648333,-0.484102533
987,1811,0.73,-2.478762266,398.725,0.109,65.71428571,126.8670455,0.318181818,0.397727273,0.284090909,PSEUIN,plant.987,0.182321557,0.002507994,1.182321557,-2.627256683,-2.299128875,-1.419845195,-1.190153838,0.648589602,1.006660401,0.097230282,0.458010564,-0.052939541,-5.988271956,-1.632448137,0.090876163
988,1811,0.73,-2.478762266,219.2673077,0.145,26.53409091,90.28653846,0.411764706,0.398190045,0.190045249,PARACH,plant.988,0.182321557,0.004560643,1.182321557,-2.627256683,-2.299128875,-1.419845195,-0.238855994,-0.428660741,0.331067625,0.641556649,0.461563464,-1.193244644,-5.390291569,0.486052102,0.090876163
989,1811,0.73,-2.478762266,434.92,0.192333333,21.36612022,109.5516373,0.251889169,0.460957179,0.287153652,FICURU,plant.989,0.117783036,0.002299273,1.117783036,-2.627256683,-2.299128875,-1.419845195,0.702809644,-0.685978779,0.715204952,-0.396015153,0.908785179,-0.02252488,-6.075162106,-1.940279307,-0.484102533
990,1811,0.73,-2.478762266,545.3,0.146,83.33333333,124.64,0.228571429,0.428571429,0.342857143,GARUFL,plant.990,0.753771802,0.001833853,1.753771802,-2.627256683,-2.299128875,-1.419845195,-0.215946116,0.930743857,0.971485477,-0.601097094,0.686213576,0.480350434,-6.301336102,-2.741558392,4.129662007
991,1811,0.73,-2.478762266,323.9222222,0.127666667,62.90322581,115.0776316,0.355263158,0.407894737,0.236842105,PSEUIN,plant.991,0.211309094,0.003087161,1.211309094,-2.627256683,-2.299128875,-1.419845195,-0.663231319,0.596657834,0.812945464,0.32995912,0.535134307,-0.568873913,-5.780503432,-0.89637388,0.338984711
992,1811,0.73,-2.478762266,302.14,0.131333333,62.92682927,123.6027273,0.409090909,0.4,0.190909091,PSEUIN,plant.992,0.223143551,0.003309724,1.223143551,-2.627256683,-2.299128875,-1.419845195,-0.568843781,0.597103475,0.954887245,0.627802915,0.475419721,-1.180381342,-5.710890486,-0.649752159,0.438574943
993,1811,0.73,-2.478762266,340.61,0.103,80,141.9208333,0.416666667,0.383333333,0.2,PSEUIN,plant.993,0.405465108,0.002935909,1.405465108,-2.627256683,-2.299128875,-1.419845195,-1.378885795,0.882253189,1.229367314,0.666541445,0.34538737,-1.048434137,-5.830738128,-1.074343593,1.861808929
994,1811,0.73,-2.478762266,248.1,0.129,37.6344086,106.7643443,0.430327869,0.381147541,0.18852459,PARACH,plant.994,0.182321557,0.004030633,1.182321557,-2.627256683,-2.299128875,-1.419845195,-0.628598558,-0.013518701,0.664017804,0.734650269,0.327915994,-1.21603119,-5.513831891,0.04837903,0.090876163
995,1811,0.73,-2.478762266,237.4222222,0.142,41.35802469,111.6238806,0.470149254,0.302238806,0.22761194,PARACH,plant.995,0.182321557,0.004211906,1.182321557,-2.627256683,-2.299128875,-1.419845195,-0.308545796,0.098552839,0.752423488,0.921496544,-0.380818948,-0.681623313,-5.469840084,0.204231509,0.090876163
996,1811,0.73,-2.478762266,299.8647059,0.136,18.33855799,91.85045045,0.306306306,0.425997426,0.267696268,PARACH,plant.996,0.245122458,0.003334837,1.245122458,-2.627256683,-2.299128875,-1.419845195,-0.452454797,-0.867484028,0.365176525,0.016926142,0.667808101,-0.221536018,-5.703331393,-0.622972444,0.621003123
997,1811,0.73,-2.478762266,236.34,0.168,87.61904762,113.625,0.480769231,0.403846154,0.115384615,PSEUIN,plant.997,0.125163143,0.004231192,1.125163143,-2.627256683,-2.299128875,-1.419845195,0.251917469,0.9903146,0.787714546,0.968654585,0.504657256,-2.608559958,-5.465271446,0.220416507,-0.416694495
998,1811,0.73,-2.478762266,287.3555556,0.191,108.6666667,112.4434783,0.391304348,0.326086957,0.282608696,PSEUIN,plant.998,0.268263987,0.003480009,1.268263987,-2.627256683,-2.299128875,-1.419845195,0.679620867,1.246044266,0.766953533,0.533956778,-0.148779279,-0.067776642,-5.660720319,-0.472011679,0.809633387
999,1811,0.73,-2.478762266,381.0333333,0.1285,76.95652174,121.2378788,0.318181818,0.348484848,0.333333333,PSEUIN,plant.999,0.510825624,0.002624442,1.510825624,-2.627256683,-2.299128875,-1.419845195,-0.641543716,0.83618096,0.916518617,0.097230282,0.05418627,0.400447867,-5.94288686,-1.471659779,2.602270374
1000,1811,0.73,-2.478762266,314.7466667,0.115333333,63.87096774,151.6851406,0.481927711,0.373493976,0.144578313,PSEUIN,plant.1000,0.459532329,0.003177158,1.459532329,-2.627256683,-2.299128875,-1.419845195,-1.00188953,0.614793399,1.361521104,0.973735672,0.265940259,-1.968819613,-5.751768083,-0.794572042,2.248467545
1001,1811,0.73,-2.478762266,271.1833333,0.115,20.74074074,82.10137615,0.302752294,0.467889908,0.229357798,PARACH,plant.1001,0.15415068,0.003687542,1.15415068,-2.627256683,-2.299128875,-1.419845195,-1.011537498,-0.721265934,0.142316282,-0.007712806,0.954394308,-0.659950567,-5.602795099,-0.266796561,-0.156140987
1002,1812,1.45,-1.05564865,315.22,0.105,52.42424242,152.5258065,0.483870968,0.35483871,0.161290323,PSEUIN,plant.1002,0.379489622,0.003172388,1.379489622,-1.805073808,-2.272995844,-1.014469195,-1.314780471,0.380196752,1.372498329,0.98223142,0.109391236,-1.658566028,-5.753270808,-0.79989493,1.670724872
1003,1812,1.45,-1.05564865,212.0852941,0.119,16.79310345,64.31125975,0.303232999,0.363433668,0.333333333,PARACH,plant.1003,0.110000895,0.004715084,1.110000895,-1.805073808,-2.272995844,-1.014469195,-0.897564888,-0.97205999,-0.342742313,-0.004363352,0.182515084,0.400447867,-5.356988524,0.604036982,-0.555666452
1004,1812,1.45,-1.05564865,292.8470588,0.113333333,16.63900415,134.112,0.457959184,0.347755102,0.194285714,PSEUIN,plant.1004,0.205852054,0.003414752,1.205852054,-1.805073808,-2.272995844,-1.014469195,-1.060200769,-0.98301049,1.116962687,0.866035266,0.047781602,-1.130653041,-5.679650489,-0.539076138,0.292733982
1005,1812,1.45,-1.05564865,192.3291667,0.166666667,19.13043478,83.11177285,0.432132964,0.271468144,0.296398892,DIOSXI,plant.1005,0.223143551,0.005199419,1.223143551,-1.805073808,-2.272995844,-1.014469195,0.225356585,-0.817267785,0.166610091,0.743487552,-0.708874512,0.067355501,-5.259208314,0.950448485,0.438574943
