"","Plot","perc.canopy.open","log.light","sla","mean.thick","ssl","lar1","lmf","smf","rmf","sp","rgr.h","lma","log.lma","log.lmf","new.rgr.h","log.rgr.h","log.mean.thick","log.ssl","log.lar1","log.smf","log.rmf","Comp.1","Comp.2","Comp.3"
"964",1808,2.4,-0.010710317,122.05,0.3115,15.96774194,35.58309038,0.29154519,0.361516035,0.346938776,"SYZYLA",0.127833372,0.008193363,2.530210892,-0.088329661,1.127833372,-0.391800629,2.312526646,-1.033182721,-1.516101686,0.167373176,0.514664709,-0.647788492034372,0.632064950960212,0.489024257693191
"965",1808,2.4,-0.010710317,279.49,0.14,40.71428571,73.55,0.263157895,0.368421053,0.368421053,"PARACH",0.105360516,0.003577946,-0.37126713,-0.304479019,1.105360516,-0.597737938,-0.355426322,0.078373506,-0.074977149,0.225134447,0.684892192,-0.647788492034372,0.632064950960212,0.489024257693191
"966",1808,2.4,-0.010710317,195.7222222,0.162,48.39285714,32.82298137,0.167701863,0.347826087,0.48447205,"PARACH",0.113328685,0.005109282,0.876367492,-1.25517093,1.113328685,-0.524243833,0.131469342,0.283550193,-1.676354457,0.049519156,1.460781136,-0.647788492034372,0.632064950960212,0.489024257693191
"967",1808,2.4,-0.010710317,258.8527778,0.117333333,22.94797688,93.25873749,0.360277136,0.45034642,0.189376443,"PARACH",0.077961541,0.0038632,-0.102644084,0.358310527,1.077961541,-0.854557344,-0.944634464,-0.602507009,0.396229433,0.838130865,-1.200729744,-0.647788492034372,0.632064950960212,0.489024257693191
"968",1808,2.4,-0.010710317,250.61875,0.1205,26.29411765,82.58375286,0.329519451,0.423340961,0.247139588,"PARACH",0.117783036,0.003990124,0.010561611,0.170018624,1.117783036,-0.483388179,-0.855795097,-0.440863173,0.154952434,0.649341166,-0.446422452,-0.647788492034372,0.632064950960212,0.489024257693191
"969",1808,2.4,-0.010710317,267.64,0.095,78.8,87.75081967,0.327868852,0.409836066,0.262295082,"PSEUIN",0.287682072,0.003736362,-0.21955029,0.159422884,1.287682072,0.964397046,-1.648994629,0.862552658,0.275404057,0.550363683,-0.27778537,-0.647788492034372,0.632064950960212,0.489024257693191
"970",1809,2.56,0.123121954,206.9166667,0.1435,127.5,107.9565217,0.52173913,0.260869565,0.217391304,"WALSYU",0.348306694,0.004832863,0.681590878,1.139628513,1.348306694,1.435125678,-0.273052881,1.434005391,0.686700759,-0.828749182,-0.809822827,0.302275930656531,1.36516239106638,-0.673307184999329
"971",1809,2.56,0.123121954,161.2521739,0.173666667,8.205128205,16.82540506,0.104342191,0.328580687,0.567077122,"CINNBE",0.123613956,0.006201467,1.554786747,-2.256387792,1.123613956,-0.430151882,0.363456373,-1.823866369,-3.002648808,-0.124253185,1.90686466,0.302275930656531,1.36516239106638,-0.673307184999329
"972",1809,2.56,0.123121954,154.8105263,0.199666667,6.071428571,50.77945619,0.328010358,0.312473025,0.359516616,"DIOSHA",0,0.006459509,1.697551798,0.160333345,1,-1.622688441,0.828860627,-2.181515162,-0.810278496,-0.277705669,0.615569214,0.302275930656531,1.36516239106638,-0.673307184999329
"973",1809,2.56,0.123121954,294.8625,0.104,33.84615385,82.2872093,0.279069767,0.377906977,0.343023256,"PARACH",0.36772478,0.003391411,-0.558769935,-0.180606407,1.36772478,1.581433503,-1.347043985,-0.14103058,0.147812686,0.302744451,0.482504994,0.302275930656531,1.36516239106638,-0.673307184999329
"974",1809,2.56,0.123121954,313.3090909,0.123,45.65217391,75.74505495,0.241758242,0.252747253,0.505494505,"PARACH",0.044451763,0.003191736,-0.771271077,-0.483440137,1.044451763,-1.177679123,-0.78729259,0.214314885,-0.016609878,-0.925314481,1.581138185,0.302275930656531,1.36516239106638,-0.673307184999329
"975",1809,2.56,0.123121954,168.071875,0.132,10.09259259,68.07974684,0.405063291,0.303797468,0.291139241,"KNEMFU",0.044451763,0.005949835,1.409728632,0.605537896,1.044451763,-1.177679123,-0.551715574,-1.577993309,-0.22837072,-0.363666204,0.017831211,0.302275930656531,1.36516239106638,-0.673307184999329
"976",1809,2.56,0.123121954,149.7714286,0.313666667,9.143968872,39.13157076,0.261275272,0.399688958,0.33903577,"CAPPFO",0.223143551,0.006676841,1.813436548,-0.319628088,1.223143551,0.438274797,2.335649859,-1.695213008,-1.32743225,0.473825322,0.449374686,0.302275930656531,1.36516239106638,-0.673307184999329
"977",1810,2.88,0.367366334,237.5625,0.1355,90.90909091,86.38636364,0.363636364,0.5,0.136363636,"PARACH",0.211309094,0.004209419,0.197922521,0.377892967,1.211309094,0.338794061,-0.464414577,1.032309282,0.244300143,1.157438054,-2.131263036,-1.00533473814361,0.578009521921212,2.6650564006021
"978",1810,2.88,0.367366334,306.3388889,0.144,35.15151515,101.9032854,0.332648871,0.36550308,0.301848049,"MYCEGR",0.021053409,0.003264359,-0.692483691,0.189962503,1.021053409,-1.409507248,-0.261449548,-0.096090919,0.572171365,0.200858469,0.120180849,-1.00533473814361,0.578009521921212,2.6650564006021
"979",1810,2.88,0.367366334,197.1555556,0.209666667,69.09090909,69.58431373,0.352941176,0.323529412,0.323529412,"PITTKE",0.207639365,0.005072137,0.850815209,0.314903431,1.207639365,0.307748735,0.991887602,0.706401993,-0.184985048,-0.171550144,0.316725735,-1.00533473814361,0.578009521921212,2.6650564006021
"980",1810,2.88,0.367366334,171.0589744,0.15,17.96052632,74.43570432,0.435146444,0.317991632,0.246861925,"WALSYU",0.109199292,0.005845937,1.348036234,0.756696294,1.109199292,-0.562265228,-0.125269217,-0.893520022,-0.051219016,-0.224258564,-0.44960763,-1.00533473814361,0.578009521921212,2.6650564006021
"981",1810,2.88,0.367366334,275.25,0.141,79.42857143,95.73913043,0.347826087,0.507246377,0.144927536,"POMETO",0.143100844,0.003633061,-0.317733971,0.28410007,1.143100844,-0.254219882,-0.331682771,0.871987914,0.448328102,1.201365618,-1.958682019,-1.00533473814361,0.578009521921212,2.6650564006021
"982",1810,2.88,0.367366334,214.4333333,0.155,103.5714286,111.3403846,0.519230769,0.269230769,0.211538462,"WALSYU",0.117783036,0.004663454,0.556632201,1.129459854,1.117783036,-0.483388179,-0.015883848,1.187167495,0.747957352,-0.732434791,-0.887153349,-1.00533473814361,0.578009521921212,2.6650564006021
"983",1810,2.88,0.367366334,190.125,0.249,29.85915493,12.675,0.066666667,0.591666667,0.341666667,"GARCCO",0.139761942,0.005259698,0.977974972,-3.201602756,1.139761942,-0.284150289,1.565451426,-0.289870742,-3.564848907,1.671351125,0.4712771,-1.00533473814361,0.578009521921212,2.6650564006021
"984",1810,2.88,0.367366334,326.25,0.132,36.79104478,71.61585366,0.219512195,0.544715447,0.235772358,"PARACH",0.125163143,0.003065134,-0.913007489,-0.687118659,1.125163143,-0.416054254,-0.551715574,-0.041954411,-0.127868988,1.418936674,-0.579839171,-1.00533473814361,0.578009521921212,2.6650564006021
"985",1811,0.73,-2.478762266,274.31,0.133,18.48360656,103.5981938,0.377668309,0.42364532,0.198686371,"PARACH",0.105360516,0.003645511,-0.305754125,0.457781414,1.105360516,-0.597737938,-0.526538436,-0.859428046,0.604911407,0.651535255,-1.064751029,-2.62725668270354,-2.29912887462424,-1.41984519549795
"986",1811,0.73,-2.478762266,332.1,0.112,56.94444444,110.7,0.333333333,0.333333333,0.333333333,"PSEUIN",0.200670695,0.003011141,-0.975244468,0.194299591,1.200670695,0.248534352,-1.099823136,0.476792862,0.736508861,-0.080411644,0.401312178,-2.62725668270354,-2.29912887462424,-1.41984519549795
"987",1811,0.73,-2.478762266,682.5,0.131,145,30.55970149,0.044776119,0.850746269,0.104477612,"PSEUIN",0.117783036,0.001465201,-3.497780518,-4.041443448,1.117783036,-0.483388179,-0.577084174,1.586744871,-1.818159099,2.780079108,-2.885955088,-2.62725668270354,-2.29912887462424,-1.41984519549795
"988",1811,0.73,-2.478762266,398.725,0.109,65.71428571,126.8670455,0.318181818,0.397727273,0.284090909,"PSEUIN",0.182321557,0.002507994,-1.615523608,0.096142695,1.182321557,0.090958315,-1.19039761,0.646897672,1.007063108,0.458804643,-0.051608791,-2.62725668270354,-2.29912887462424,-1.41984519549795
"989",1811,0.73,-2.478762266,219.2673077,0.145,26.53409091,90.28653846,0.411764706,0.398190045,0.190045249,"PARACH",0.182321557,0.004560643,0.478564694,0.64016025,1.182321557,0.090958315,-0.238363263,-0.430074163,0.331944268,0.462354772,-1.190740758,-2.62725668270354,-2.29912887462424,-1.41984519549795
"990",1811,0.73,-2.478762266,434.92,0.192333333,21.36612022,109.5516373,0.251889169,0.460957179,0.287153652,"FICURU",0.117783036,0.002299273,-1.919807244,-0.396822912,1.117783036,-0.483388179,0.704031426,-0.687325675,0.715812119,0.90922723,-0.021225417,-2.62725668270354,-2.29912887462424,-1.41984519549795
"991",1811,0.73,-2.478762266,545.3,0.146,83.33333333,124.64,0.228571429,0.428571429,0.342857143,"GARUFL",0.753771802,0.001833853,-2.71185382,-0.601788506,1.753771802,4.125303419,-0.215435648,0.928978981,0.97191286,0.68682944,0.481132538,-2.62725668270354,-2.29912887462424,-1.41984519549795
"992",1811,0.73,-2.478762266,323.9222222,0.127666667,62.90322581,115.0776316,0.355263158,0.407894737,0.236842105,"PSEUIN",0.211309094,0.003087161,-0.887931792,0.328739499,1.211309094,0.338794061,-0.663067152,0.59497933,0.813484064,0.535868158,-0.56701237,-2.62725668270354,-2.29912887462424,-1.41984519549795
"993",1811,0.73,-2.478762266,302.14,0.131333333,62.92682927,123.6027273,0.409090909,0.4,0.190909091,"PSEUIN",0.223143551,0.003309724,-0.644151797,0.62641432,1.223143551,0.438274797,-0.56860652,0.595424856,0.955326271,0.476200206,-1.177890689,-2.62725668270354,-2.29912887462424,-1.41984519549795
"994",1811,0.73,-2.478762266,340.61,0.103,80,141.9208333,0.416666667,0.383333333,0.2,"PSEUIN",0.405465108,0.002935909,-1.063850419,0.66513087,1.405465108,1.8599439,-1.379275684,0.880500849,1.229613789,0.346269406,-1.046079229,-2.62725668270354,-2.29912887462424,-1.41984519549795
"995",1811,0.73,-2.478762266,248.1,0.129,37.6344086,106.7643443,0.430327869,0.381147541,0.18852459,"PARACH",0.182321557,0.004030633,0.045934547,0.733201056,1.182321557,0.090958315,-0.628407569,-0.015039452,0.664660878,0.328811672,-1.213503857,-2.62725668270354,-2.29912887462424,-1.41984519549795
"996",1811,0.73,-2.478762266,237.4222222,0.142,41.35802469,111.6238806,0.470149254,0.302238806,0.22761194,"PARACH",0.182321557,0.004211906,0.199990982,0.919941326,1.182321557,0.090958315,-0.30810702,0.097003113,0.753004546,-0.37936979,-0.679645774,-2.62725668270354,-2.29912887462424,-1.41984519549795
"997",1811,0.73,-2.478762266,299.8647059,0.136,18.33855799,91.85045045,0.306306306,0.425997426,0.267696268,"PARACH",0.245122458,0.003334837,-0.617680345,0.015884115,1.245122458,0.62050239,-0.452127436,-0.868783999,0.366029241,0.668438342,-0.220031821,-2.62725668270354,-2.29912887462424,-1.41984519549795
"998",1811,0.73,-2.478762266,236.34,0.168,87.61904762,113.625,0.480769231,0.403846154,0.115384615,"PSEUIN",0.125163143,0.004231192,0.215990055,0.967072614,1.125163143,-0.416054254,0.252790161,0.988534322,0.788270846,0.505414908,-2.604599994,-2.62725668270354,-2.29912887462424,-1.41984519549795
"999",1811,0.73,-2.478762266,287.3555556,0.191,108.6666667,112.4434783,0.391304348,0.326086957,0.282608696,"PSEUIN",0.268263987,0.003480009,-0.468459144,0.532621423,1.268263987,0.808925246,0.68082469,1.244197873,0.767524397,-0.147511334,-0.066430631,-2.62725668270354,-2.29912887462424,-1.41984519549795
"1000",1811,0.73,-2.478762266,381.0333333,0.1285,76.95652174,121.2378788,0.318181818,0.348484848,0.333333333,"PSEUIN",0.510825624,0.002624442,-1.456587963,0.096142695,1.510825624,2.599591186,-0.641362749,0.834440531,0.91698456,0.055295719,0.401312178,-2.62725668270354,-2.29912887462424,-1.41984519549795
"1001",1811,0.73,-2.478762266,314.7466667,0.115333333,63.87096774,151.6851406,0.481927711,0.373493976,0.144578313,"PSEUIN",0.459532329,0.003177158,-0.787302473,0.972150818,1.459532329,2.246177377,-1.001987536,0.613110206,1.361674871,0.266884335,-1.965517813,-2.62725668270354,-2.29912887462424,-1.41984519549795
"1002",1811,0.73,-2.478762266,271.1833333,0.115,20.74074074,82.10137615,0.302752294,0.467889908,0.229357798,"PARACH",0.15415068,0.003687542,-0.265608804,-0.00874086,1.15415068,-0.155787232,-1.011642983,-0.722603707,0.143325337,0.954800744,-0.657995327,-2.62725668270354,-2.29912887462424,-1.41984519549795
"1003",1812,1.45,-1.05564865,315.22,0.105,52.42424242,152.5258065,0.483870968,0.35483871,0.161290323,"PSEUIN",0.379489622,0.003172388,-0.792564919,0.980641746,1.379489622,1.669069942,-1.315120729,0.378574211,1.372644396,0.110457566,-1.655583428,-1.80507380787276,-2.27299584400799,-1.01446919533225
"1004",1812,1.45,-1.05564865,212.0852941,0.119,16.79310345,64.31125975,0.303232999,0.363433668,0.333333333,"PARACH",0.110000895,0.004715084,0.595189782,-0.005393304,1.110000895,-0.554873406,-0.897582134,-0.973332925,-0.341392983,0.18352431,0.401312178,-1.80507380787276,-2.27299584400799,-1.01446919533225
"1005",1812,1.45,-1.05564865,292.8470588,0.113333333,16.63900415,134.112,0.457959184,0.347755102,0.194285714,"PSEUIN",0.205852054,0.003414752,-0.534751366,0.864511513,1.205852054,0.29259419,-1.060343919,-0.984280593,1.117288015,0.048896049,-1.128213543,-1.80507380787276,-2.27299584400799,-1.01446919533225
"1006",1812,1.45,-1.05564865,192.3291667,0.166666667,19.13043478,83.11177285,0.432132964,0.271468144,0.296398892,"DIOSXI",0.223143551,0.005199419,0.9376097,0.742033325,1.223143551,0.438274797,0.226208707,-0.818580739,0.167602104,-0.70716916,0.068562491,-1.80507380787276,-2.27299584400799,-1.01446919533225
"1007",1812,1.45,-1.05564865,345.6814815,0.139333333,28.6407767,102.7701702,0.297297297,0.354354354,0.348348348,"MYCEGR",0.133531393,0.002892836,-1.115607787,-0.047105421,1.133531393,-0.34023707,-0.371349764,-0.339344082,0.588984185,0.106287489,0.526153313,-1.80507380787276,-2.27299584400799,-1.01446919533225
"1008",1812,1.45,-1.05564865,298.6083333,0.137,74.76190476,154.8339506,0.518518519,0.259259259,0.222222222,"SLOATO",0.171850257,0.003348868,-0.602977122,1.126563501,1.171850257,-6.52e-05,-0.427688097,0.800082177,1.402454411,-0.847652729,-0.747547014,-1.80507380787276,-2.27299584400799,-1.01446919533225
"1009",1812,1.45,-1.05564865,259.35,0.117333333,16.19230769,79.56460177,0.306784661,0.461651917,0.231563422,"PSEUIN",0.312374685,0.003855793,-0.109364389,0.019176692,1.312374685,1.158747611,-0.944634464,-1.016597718,0.081032663,0.91382501,-0.630877721,-1.80507380787276,-2.27299584400799,-1.01446919533225
"1010",1901,1.33,-1.234782737,157.239548,0.143333333,11.76470588,63.50576155,0.403879064,0.184255562,0.411865374,"KNEMFU",0.212561442,0.006359723,1.64303204,0.599360172,1.212561442,0.349367209,-0.276929645,-1.395939297,-0.366409091,-1.890237308,1.000735475,1.37209209349584,2.24049498811975,-2.41780370783175
"1011",1901,1.33,-1.234782737,285.8,0.172,42.06896552,26.79375,0.09375,0.453125,0.453125,"LINDME",0.133531393,0.00349895,-0.449450456,-2.482250124,1.133531393,-0.34023707,0.331286838,0.117243511,-2.079181995,0.856909076,1.271247782,1.37209209349584,2.24049498811975,-2.41780370783175
"1012",1902,1.37,-1.173335857,238.55,0.112,29.27272727,86.74545455,0.363636364,0.295454545,0.340909091,"PARACH",0.055569851,0.004191993,0.183395847,0.377892967,1.055569851,-1.069336596,-1.099823136,-0.313426042,0.252533298,-0.448678396,0.464987563,3.35597603181886,0.0334302815249907,-1.46467771588794
"1013",1902,1.37,-1.173335857,451.3416667,0.1105,45,78.26734104,0.173410405,0.231213873,0.595375723,"MYCEHI",0.427444015,0.002215616,-2.049597779,-1.184542539,1.427444015,2.018714722,-1.144802984,0.197227549,0.048405429,-1.197166766,2.044845483,3.35597603181886,0.0334302815249907,-1.46467771588794
"1014",1902,1.37,-1.173335857,255.7454545,0.109,30.64516129,64.52293578,0.252293578,0.426605505,0.321100917,"PARACH",0.09531018,0.003910138,-0.060351768,-0.393438025,1.09531018,-0.691196065,-1.19039761,-0.259014304,-0.33487101,0.672793034,0.295377021,3.35597603181886,0.0334302815249907,-1.46467771588794
"1015",1902,1.37,-1.173335857,313.3794872,0.177,25.34722222,119.8215686,0.382352941,0.264705882,0.352941176,"MILISI",0.187211542,0.003191019,-0.772057825,0.483792965,1.187211542,0.133189565,0.426879478,-0.484417855,0.89366194,-0.784180318,0.563266851,3.35597603181886,0.0334302815249907,-1.46467771588794
"1016",1902,1.37,-1.173335857,233.4555556,0.112,30.875,103.7580247,0.444444444,0.349794239,0.205761317,"LINDME",0.117783036,0.004283471,0.258992859,0.801306682,1.117783036,-0.483388179,-1.099823136,-0.250140918,0.607971129,0.066745179,-0.965611153,3.35597603181886,0.0334302815249907,-1.46467771588794
"1017",1903,1.59,-0.864516568,261.7645161,0.138,22.10084034,105.6601563,0.403645833,0.309895833,0.286458333,"POMETO",0.175890666,0.003820227,-0.141816136,0.598141346,1.175890666,0.035152709,-0.4034265,-0.647175664,0.644027019,-0.302989673,-0.028094669,1.80837099935408,-1.18133761302785,-1.96752708749804
"1018",1903,1.59,-0.864516568,295.7666667,0.099333333,57.14285714,102.3092243,0.34591195,0.352201258,0.301886792,"PARACH",0.169899037,0.003381044,-0.569491841,0.272456407,1.169899037,-0.017116433,-1.500196677,0.480923473,0.580062092,0.087681065,0.120544506,1.80837099935408,-1.18133761302785,-1.96752708749804
"1019",1903,1.59,-0.864516568,295.8545455,0.096,59.55555556,126.1395349,0.426356589,0.348837209,0.224806202,"PARACH",0.109199292,0.003380039,-0.570532188,0.713638587,1.109199292,-0.562265228,-1.614062845,0.530034795,0.995648873,0.058381028,-0.714790171,1.80837099935408,-1.18133761302785,-1.96752708749804
"1020",1903,1.59,-0.864516568,241.5714286,0.103,47.5,63.81132075,0.264150943,0.377358491,0.358490566,"PARACH",0.09531018,0.004139562,0.139319558,-0.296531768,1.09531018,-0.691196065,-1.379275684,0.261435041,-0.356882278,0.298310299,0.607471108,1.80837099935408,-1.18133761302785,-1.96752708749804
"1021",1903,1.59,-0.864516568,405.4208333,0.101333333,44.21052632,120.1246914,0.296296296,0.422222222,0.281481481,"PARACH",0.16034265,0.002466573,-1.67384366,-0.054221761,1.16034265,-0.101039958,-1.433697036,0.176208428,0.898676616,0.641262729,-0.077754682,1.80837099935408,-1.18133761302785,-1.96752708749804
"1022",1903,1.59,-0.864516568,268.08125,0.092,25.35433071,107.2325,0.4,0.37,0.23,"PARACH",0.15415068,0.003730212,-0.22531907,0.578996757,1.15415068,-0.155787232,-1.756039797,-0.48408486,0.673344917,0.238190403,-0.650072794,1.80837099935408,-1.18133761302785,-1.96752708749804
"1023",1903,1.59,-0.864516568,263.5571429,0.084,70,95.83896104,0.363636364,0.38961039,0.246753247,"PARACH",0.090971778,0.003794244,-0.165716488,0.377892967,1.090971778,-0.731804166,-2.059517543,0.721925734,0.450396605,0.395855754,-0.45085529,1.80837099935408,-1.18133761302785,-1.96752708749804
"1024",1903,1.59,-0.864516568,264.3823529,0.108,34.58333333,86.76640927,0.328185328,0.370656371,0.301158301,"PARACH",0.176930708,0.003782401,-0.176664084,0.161458574,1.176930708,0.044198579,-1.221143955,-0.115443047,0.25301269,0.243601395,0.113698802,1.80837099935408,-1.18133761302785,-1.96752708749804
"1025",1904,2.03,-0.357912744,250.76,0.107666667,28.57142857,125.6592428,0.501113586,0.236080178,0.262806236,"PARACH",0.164303051,0.003987877,0.008588459,1.054522125,1.164303051,-0.066176427,-1.231456034,-0.342222991,0.988077224,-1.133579636,-0.272269015,2.37382417411399,0.11598115190578,0.706275269901691
"1026",1904,2.03,-0.357912744,321.325,0.094,81.9047619,128.53,0.4,0.42,0.18,"PSEUIN",0.530628251,0.003112114,-0.859739957,0.578996757,1.530628251,2.732831686,-1.684296068,0.908444475,1.032910026,0.625152332,-1.344611445,2.37382417411399,0.11598115190578,0.706275269901691
"1027",1904,2.03,-0.357912744,268.525,0.11,12.09912536,74.13266871,0.27607362,0.396728016,0.327198364,"PARACH",0.126751706,0.003724048,-0.231110967,-0.203382186,1.126751706,-0.401618449,-1.159932057,-1.362653307,-0.059315678,0.451124804,0.348677189,2.37382417411399,0.11598115190578,0.706275269901691
"1028",1904,2.03,-0.357912744,269.0962963,0.126333333,18,118.1398374,0.43902439,0.278745645,0.282229965,"SAPRTE",0.207639365,0.003716142,-0.238553541,0.775416876,1.207639365,0.307748735,-0.698090622,-0.890912887,0.8656079,-0.626404656,-0.070230331,2.37382417411399,0.11598115190578,0.706275269901691
"1029",1904,2.03,-0.357912744,224.9416667,0.236,56.25,87.07419355,0.387096774,0.206451613,0.406451613,"PITTKE",0.182321557,0.004445597,0.38909187,0.509810468,1.182321557,0.090958315,1.386573885,0.462221522,0.260040723,-1.542991817,0.963244465,2.37382417411399,0.11598115190578,0.706275269901691
"1030",1904,2.03,-0.357912744,247.0647059,0.11,33.33333333,117.0759582,0.473867596,0.324041812,0.202090592,"PARACH",0.238411023,0.004047523,0.060578311,0.936563308,1.238411023,0.565201141,-1.159932057,-0.159161456,0.847653665,-0.16671882,-1.016615164,2.37382417411399,0.11598115190578,0.706275269901691
"1031",1906,3.05,0.486294598,226.6,0.153,90.95238095,73.20923077,0.323076923,0.323076923,0.107692308,"DIOSXI",0.356674944,0.004413063,0.363369321,0.128356951,1.356674944,1.498433916,-0.059208546,1.032874647,-0.084194239,-0.175822941,-2.800086838,-0.126002164823456,1.53859084335665,2.14155367390147
"1032",1906,3.05,0.486294598,298.9916667,0.1185,56.92307692,137.9961538,0.461538462,0.25,0.288461538,"PSEUIN",0.251314428,0.003344575,-0.607469788,0.880938501,1.251314428,0.671259595,-0.911628281,0.476347169,1.173954005,-0.958679982,-0.008349395,-0.126002164823456,1.53859084335665,2.14155367390147
"1033",1906,3.05,0.486294598,128.8957929,0.154333333,9.737417943,67.22160338,0.521518987,0.307848101,0.170632911,"KNEMFU",0,0.007758205,2.339098147,1.138738033,1,-1.622688441,-0.030262986,-1.620538171,-0.253547588,-0.323229679,-1.496036803,-0.126002164823456,1.53859084335665,2.14155367390147
"1034",1906,3.05,0.486294598,149.7166667,0.161333333,10.48710602,82.34988541,0.550038197,0.266615737,0.183346066,"KNEMFU",0.105360516,0.006679283,1.814717218,1.251078357,1.105360516,-0.597737938,0.117712808,-1.53245702,0.149323853,-0.76223261,-1.292423572,-0.126002164823456,1.53859084335665,2.14155367390147
"1035",1906,3.05,0.486294598,287.675,0.240333333,36,118.0205128,0.41025641,0.170940171,0.418803419,"RHYNOB",0.182321557,0.003476145,-0.472349976,0.632417148,1.182321557,0.090958315,1.447271729,-0.067766424,0.863602223,-2.119236616,1.048068323,-0.126002164823456,1.53859084335665,2.14155367390147
"1036",1906,3.05,0.486294598,326.7833333,0.095,100,116.7083333,0.357142857,0.357142857,0.285714286,"PSEUIN",0.348306694,0.003060132,-0.918727561,0.339874051,1.348306694,1.435125678,-1.648994629,1.145494822,0.841411604,0.13021759,-0.035463816,-0.126002164823456,1.53859084335665,2.14155367390147
"1037",1906,3.05,0.486294598,399.5,0.109666667,58.06451613,92.63768116,0.231884058,0.449275362,0.31884058,"PSEUIN",0.251314428,0.002503129,-1.622323696,-0.571428374,1.251314428,0.671259595,-1.170056358,0.499924667,0.382967717,0.83086148,0.27536098,-0.126002164823456,1.53859084335665,2.14155367390147
"1038",1906,3.05,0.486294598,188.8063492,0.194333333,10.75862069,66.59448751,0.352713178,0.458656331,0.188630491,"BACCRA",0.068992871,0.005296432,1.002347977,0.313539946,1.068992871,-0.940043598,0.738541611,-1.502102246,-0.272150492,0.893950587,-1.211912665,-0.126002164823456,1.53859084335665,2.14155367390147
"1039",1906,3.05,0.486294598,175.2666667,0.1435,38.30188679,59.66524823,0.340425532,0.375886525,0.283687943,"WALSYU",0.146603474,0.005705591,1.262938354,0.238722133,1.146603474,-0.222915596,-0.273052881,0.005838145,-0.490220223,0.286378487,-0.055630701,-0.126002164823456,1.53859084335665,2.14155367390147
"1040",1907,3.29,0.643367545,258.1043478,0.109666667,13.93617021,92.44671858,0.358175751,0.369299221,0.272525028,"PSEUIN",0.273293335,0.003874402,-0.092504153,0.345967559,1.273293335,0.849420201,-1.170056358,-1.194787905,0.378872125,0.232402714,-0.16937723,-0.149209140405608,-0.527206757462238,1.37263466622427
"1041",1907,3.29,0.643367545,264.5833333,0.2015,44.75409836,25.81300813,0.097560976,0.495934959,0.406504065,"PARACH",0.032789823,0.003779528,-0.179325203,-2.398175546,1.032789823,-1.292567709,0.859351494,0.190720413,-2.153193905,1.132516177,0.963610093,-0.149209140405608,-0.527206757462238,1.37263466622427
"1042",1907,3.29,0.643367545,269.7,0.1225,39.62025316,87.80930233,0.325581395,0.459302326,0.215116279,"PARACH",0.268263987,0.003707824,-0.246401152,0.144650412,1.268263987,0.808925246,-0.80088102,0.046026325,0.276726385,0.898247439,-0.839631306,-0.149209140405608,-0.527206757462238,1.37263466622427
"1043",1907,3.29,0.643367545,272.3846154,0.103,19.00497512,71.05685619,0.260869565,0.369565217,0.369565217,"PSEUIN",0.318453731,0.003671279,-0.281087341,-0.322907021,1.318453731,1.206033573,-1.379275684,-0.826394478,-0.143421813,0.234600852,0.693678046,-0.149209140405608,-0.527206757462238,1.37263466622427
"1044",1907,3.29,0.643367545,376.25,0.0985,145.4545455,176.3671875,0.46875,0.34375,0.1875,"HARPCU",0.251314428,0.002657807,-1.412347867,0.913652223,1.251314428,0.671259595,-1.528300928,1.590461773,1.660899725,0.013531552,-1.22894496,-0.149209140405608,-0.527206757462238,1.37263466622427
"1045",1907,3.29,0.643367545,201.3411765,0.114666667,13.22368421,73.43313468,0.364719905,0.362336114,0.272943981,"NEPHCH",0.200670695,0.004966694,0.777247175,0.384170844,1.200670695,0.248534352,-1.021326459,-1.257108301,-0.078133289,0.1742907,-0.165024731,-0.149209140405608,-0.527206757462238,1.37263466622427
"1046",1907,3.29,0.643367545,184.5851852,0.143666667,53.22580645,72.22898551,0.391304348,0.269565217,0.339130435,"WALSYU",0.105360516,0.005417553,1.081529583,0.532621423,1.105360516,-0.597737938,-0.269180617,0.396594366,-0.110948989,-0.728644706,0.450165722,-0.149209140405608,-0.527206757462238,1.37263466622427
"1047",1907,3.29,0.643367545,215.86,0.1205,61.73913043,74.43448276,0.344827586,0.264367816,0.390804598,"PARACH",0.054067221,0.004632632,0.533410313,0.26583162,1.054067221,-1.083912412,-0.855795097,0.572796488,-0.051251588,-0.788081805,0.852011715,-0.149209140405608,-0.527206757462238,1.37263466622427
"1048",1907,3.29,0.643367545,221.1473684,0.109666667,12.33933162,95.32879581,0.431064572,0.383944154,0.184991274,"PSEUIN",0.332705754,0.004521872,0.448666099,0.736810188,1.332705754,1.316043878,-1.170056358,-1.339307646,0.439803205,0.351130181,-1.267111871,-0.149209140405608,-0.527206757462238,1.37263466622427
"1049",1907,3.29,0.643367545,235.38,0.119,18.25327511,45.98898757,0.195381883,0.470692718,0.3339254,"PSEUIN",0.223143551,0.004248449,0.230243688,-0.932831057,1.223143551,0.438274797,-0.897582134,-0.874319541,-1.006948221,0.973034106,0.406340458,-0.149209140405608,-0.527206757462238,1.37263466622427
"1050",1908,2.35,-0.054368361,198.5,0.1565,113.75,92.63333333,0.466666667,0.355555556,0.177777778,"DIOSXI",0.287682072,0.005037783,0.827015847,0.904253576,1.287682072,0.964397046,0.016244376,1.298490211,0.382874563,0.116618846,-1.379809852,-0.586196156120357,1.38057018792519,-0.358082885668684
